sgRNA	Gene	D3_high	D3_low	D4_high	D4_low
s_77	BACH1	127	160	99	87
s_3594	ATXN7L3	381	240	124	214
s_2953	ZNF273	741	830	298	372
s_1387	NFKB2	358	371	160	184
s_1193	MAFG	746	794	275	317
s_897	HOXC11	524	650	229	262
s_1105	IRF6	645	744	326	312
s_5825	Non-Targeting Control	790	933	308	415
s_573	FOSB	565	637	255	229
s_798	HOXA2	521	551	220	300
s_1812	SMARCB1	190	236	81	139
s_1421	NKX6-1	632	697	259	296
s_328	E2F2	341	272	123	150
s_1186	SMAD9	176	159	63	84
s_1072	FOXK2	658	708	266	306
s_4668	ZNF610	540	585	203	254
s_1037	IL10	247	374	99	170
s_1191	MAF	141	158	64	53
s_4300	ZNF276	331	389	124	156
s_22	AKT1	670	698	275	360
s_1348	NFATC3	743	725	307	321
s_5745	Non-Targeting Control	685	750	260	318
s_3603	BBX	765	796	310	333
s_4550	ZNF417	845	898	317	400
s_1423	NKX6-1	775	885	309	340
s_4826	ZNF449	632	674	239	296
s_2373	ZNF135	421	384	147	209
s_3969	BTNL8	855	851	314	438
s_5684	Non-Targeting Control	413	431	163	218
s_1011	IL4R	666	739	228	320
s_4615	TCF23	711	791	308	346
s_3823	IKZF4	369	395	140	199
s_2467	ZNF214	827	856	323	373
s_5510	Non-Targeting Control	371	431	150	186
s_3150	ZNF324	675	816	303	324
s_5801	Non-Targeting Control	516	564	192	241
s_2508	DDX39B	552	576	216	263
s_3853	ISL2	219	227	88	94
s_3944	ZFHX4	453	494	180	248
s_5945	Non-Targeting Control	656	677	262	334
s_1984	HNF1A	633	651	185	243
s_270	CTLA4	877	994	353	466
s_3253	VENTX	228	249	126	107
s_4629	BTNL9	270	254	90	129
s_4006	ZKSCAN3	293	279	110	139
s_1078	INSM1	755	807	325	392
s_820	HOXA7	181	210	84	93
s_4412	ZNF440	797	890	330	410
s_5009	ZNF260	402	532	193	203
s_5646	Non-Targeting Control	700	730	265	359
s_5068	FOXI3	337	405	149	187
s_1778	SHOX2	844	841	340	376
s_4224	ZNF616	641	750	251	308
s_3135	ZMYND8	111	134	55	57
s_1817	SOX1	580	668	236	277
s_43	ARNT	1435	1428	517	612
s_2883	AGPAT1	490	526	224	243
s_1573	POU3F2	452	565	193	226
s_2038	TEAD3	572	609	169	238
s_5823	Non-Targeting Control	597	673	237	315
s_75	ATOH1	534	575	218	252
s_1956	TBP	544	556	205	260
s_4423	ZNF792	239	266	116	137
s_2032	TEAD1	199	214	80	111
s_3280	TFCP2L1	134	195	59	110
s_826	HOXA10	35	47	20	18
s_4718	ZNF540	680	750	265	353
s_4257	IL33	585	614	248	280
s_1493	PAX9	276	354	113	146
s_1745	CCL1	465	509	186	215
s_2817	OLIG2	395	532	224	204
s_3288	TBX21	723	810	326	376
s_2111	KLF10	798	868	330	375
s_3370	KLF3	169	212	71	98
s_4847	SP8	518	539	210	266
s_1918	STAT4	94	113	33	61
s_1635	PSMB9	288	344	125	157
s_5001	VSX2	502	525	196	249
s_281	DDIT3	683	729	268	341
s_5542	Non-Targeting Control	704	778	266	366
s_492	EVX1	705	823	306	320
s_2329	ZNF76	83	45	38	30
s_1571	POU3F1	500	509	211	205
s_5405	Non-Targeting Control	609	782	313	440
s_145	CD1C	870	953	354	432
s_673	GZMB	566	674	271	301
s_926	HOXD9	542	661	239	342
s_93	CXCR5	520	641	212	244
s_215	CCR5	539	558	180	270
s_1377	NFIX	528	577	208	300
s_4511	E2F7	573	646	260	285
s_4192	ZFHX2	609	664	237	293
s_2305	MZF1	849	928	334	438
s_919	HOXD4	749	653	234	333
s_4219	TGIF2LX	682	746	299	349
s_5809	Non-Targeting Control	371	412	147	185
s_3796	PRDM14	724	822	288	343
s_1543	PLAGL1	699	729	284	342
s_1633	PSMB9	119	104	42	44
s_1811	SMARCB1	1156	1196	534	562
s_3964	ZNF671	261	401	115	148
s_2390	ZNF143	779	827	310	370
s_5937	Non-Targeting Control	219	285	116	117
s_3261	KLF15	838	1006	394	501
s_5127	ZNF761	590	639	215	269
s_949	HSF1	452	493	199	216
s_2145	TRPS1	436	644	181	240
s_5486	Non-Targeting Control	1274	1451	505	558
s_565	FLI1	573	684	260	331
s_2333	ZNF79	799	893	330	393
s_910	HOXD1	213	247	88	120
s_5703	Non-Targeting Control	313	397	141	197
s_711	MNX1	583	633	233	257
s_4068	SOX7	878	984	383	440
s_138	CD1A	550	590	188	276
s_5723	Non-Targeting Control	762	921	344	367
s_3923	ZNF768	590	656	229	298
s_4894	ZNF549	757	807	305	392
s_937	HOXD12	1358	1582	559	690
s_3231	FOXB1	398	412	161	190
s_5644	Non-Targeting Control	924	824	310	418
s_1365	NFIB	718	766	279	355
s_5409	Non-Targeting Control	513	598	217	294
s_4768	ZNF431	606	658	263	343
s_2233	ZNF10	293	310	108	163
s_4702	ZNF114	739	733	301	359
s_5773	Non-Targeting Control	84	113	39	61
s_5980	Non-Targeting Control	488	515	208	239
s_2625	IER3	369	422	181	182
s_4095	ARID5B	218	259	76	102
s_414	EN2	441	498	183	257
s_3742	TGIF2	666	751	278	346
s_1134	LAG3	833	886	334	430
s_5304	RHOXF2B	846	894	345	378
s_50	ASCL1	569	636	242	323
s_3399	ETV7	718	765	274	359
s_4325	IL17F	820	960	350	437
s_928	HOXD9	417	501	174	230
s_5726	Non-Targeting Control	106	144	34	65
s_4554	ZNF548	636	712	248	350
s_746	NR4A1	470	504	145	287
s_2403	ZNF148	705	821	322	352
s_2175	WT1	373	409	188	177
s_5981	Non-Targeting Control	495	495	210	246
s_400	ELK4	530	579	230	253
s_759	FOXA1	421	306	82	249
s_2662	MSC	501	554	220	274
s_3605	TBX20	715	807	270	355
s_5121	ZNF790	404	485	180	216
s_5695	Non-Targeting Control	885	1017	368	418
s_2360	ZNF124	974	1088	392	500
s_1759	CCL4	547	674	111	282
s_3173	HINFP	1031	1213	463	518
s_2147	TRPS1	632	765	235	296
s_3722	DMRT3	444	451	177	223
s_1398	NFYB	496	586	253	275
s_1391	NFKBIL1	128	204	54	75
s_1220	MEF2D	675	833	313	328
s_4031	LY6G5C	793	947	343	388
s_1826	SOX3	708	763	242	377
s_1456	OTX1	663	776	302	387
s_2436	ZNF184	1152	1307	526	554
s_1819	SOX1	507	497	194	238
s_4122	RHOXF2	549	635	213	314
s_601	GATA3	302	335	154	166
s_5380	ZBED6	517	624	231	302
s_5917	Non-Targeting Control	561	663	252	264
s_3409	KLF13	414	461	186	229
s_5517	Non-Targeting Control	507	528	207	278
s_5997	EGFP	261	486	120	249
s_3466	FEZF2	492	549	201	264
s_2420	ZNF174	356	375	141	181
s_1865	SP3	634	714	268	301
s_4651	HSFY2	222	244	110	120
s_3690	ZNF410	352	401	120	198
s_922	HOXD8	710	757	297	348
s_5095	ZNF530	471	599	206	288
s_2112	KLF10	574	618	274	320
s_1431	NPAS2	502	513	212	266
s_2646	TBX19	288	295	114	126
s_654	GSC2	520	562	232	305
s_3835	CPEB1	1183	1268	472	619
s_4756	ZNF169	532	610	257	264
s_884	HOXC6	521	600	219	304
s_5489	Non-Targeting Control	800	901	341	432
s_2448	ZSCAN9	290	298	115	165
s_4206	LHX4	268	347	112	130
s_4175	ATOH8	761	878	288	401
s_5953	Non-Targeting Control	811	968	369	433
s_4538	ZNF480	955	995	421	432
s_5200	MED11	129	181	66	72
s_2824	ZNF443	99	150	46	49
s_3761	FKBPL	760	925	338	364
s_587	NR5A1	213	251	82	124
s_2236	ZNF10	546	646	239	250
s_3503	ZNF821	479	576	224	278
s_1605	PPARA	796	798	321	375
s_2624	NR1I2	726	742	261	370
s_2505	DDX39B	1023	1194	368	504
s_154	CD44	310	340	157	155
s_1912	STAT2	364	349	130	159
s_4570	SIX5	295	388	147	164
s_4628	BTNL9	544	580	209	239
s_3476	ELP2	1021	1089	396	508
s_3197	GMEB2	521	616	237	291
s_3348	MLXIPL	900	970	373	462
s_1204	MAZ	96	137	59	64
s_1031	IL7R	710	738	301	370
s_2904	LBX1	861	907	322	400
s_2613	JRKL	535	562	225	278
s_4592	ZNF681	972	1115	407	490
s_4536	ZNF480	764	859	286	388
s_2603	BHLHE40	344	380	147	198
s_1545	PLAGL2	419	476	200	185
s_4410	ZNF441	402	422	183	257
s_4681	ZNF296	275	320	98	140
s_3789	PRDM15	835	889	351	468
s_2588	TEAD2	533	614	226	246
s_1241	MITF	429	450	177	229
s_1828	SOX3	668	735	283	339
s_3229	FOXB1	365	596	149	173
s_723	HLA-DQB2	358	409	146	188
s_3012	PTGDR2	119	153	57	82
s_2474	ZNF223	1474	1599	614	692
s_550	FOXD2	416	408	175	233
s_4729	OLIG3	839	992	332	425
s_5479	Non-Targeting Control	446	518	168	263
s_3945	CARF	495	642	195	308
s_3533	TRERF1	487	581	222	267
s_2726	NR1D1	793	793	309	382
s_3561	BARX1	513	535	226	222
s_1877	SPIB	712	762	272	386
s_3763	FKBPL	783	800	279	387
s_3272	CD274	148	154	50	85
s_2098	TGIF1	671	697	250	288
s_3613	SALL4	547	619	193	262
s_963	HSPA1B	507	602	208	250
s_5775	Non-Targeting Control	267	286	90	126
s_2981	SOX30	395	467	164	193
s_345	E4F1	508	572	203	266
s_4231	ZNF468	654	740	273	337
s_750	HMX1	431	463	158	202
s_5290	ANHX	363	411	147	195
s_4335	ZNF554	504	574	198	291
s_863	HOXB7	330	338	126	162
s_6000	EGFP	260	255	115	91
s_1077	INSM1	55	82	18	30
s_1757	CCL4	242	278	105	97
s_1032	IL7R	299	327	132	146
s_801	HOXA3	633	652	268	309
s_2417	ZNF174	234	231	95	149
s_3704	CREBZF	428	484	193	193
s_5030	HMX3	457	437	144	210
s_1628	PROP1	531	587	219	259
s_2925	NFAT5	1025	1002	399	455
s_3502	ZNF821	1017	1152	431	571
s_1693	RFX4	353	358	126	163
s_4957	HKR1	471	490	198	258
s_268	NKX2-5	901	932	365	408
s_4921	PROX2	1207	1253	509	587
s_2587	TEAD2	227	242	106	100
s_4158	ZBTB45	558	645	245	273
s_1076	CXCL10	1744	1904	735	859
s_1127	JUNB	432	511	161	247
s_3180	ZZZ3	882	919	397	474
s_1958	TBX2	636	686	278	332
s_4194	LBX2	813	959	301	430
s_4797	FOXD4L1	860	1029	412	455
s_1030	IL7R	560	573	231	260
s_1846	SOX11	434	496	185	264
s_459	ETS2	1057	1226	432	536
s_4134	SPZ1	96	116	45	57
s_4619	ZNF595	629	697	243	366
s_324	E2F1	464	468	188	238
s_1001	IL3	594	524	207	256
s_2590	GCM1	1205	1200	475	569
s_4823	ZNF449	1398	1453	498	651
s_873	HOXC4	345	369	160	171
s_5943	Non-Targeting Control	824	853	293	413
s_1382	NFKB1	834	864	363	363
s_3793	PRDM14	732	797	284	351
s_3319	NEUROG3	210	288	116	130
s_784	HNRNPK	324	441	152	154
s_4527	ZNF597	175	212	70	102
s_1172	SMAD1	534	540	197	254
s_2570	ZNF282	281	335	133	141
s_4411	ZNF440	515	614	223	283
s_5689	Non-Targeting Control	752	831	344	380
s_1579	POU3F4	367	419	160	228
s_5384	MICA	741	766	294	312
s_2862	HOXB13	577	592	266	254
s_3053	ZFP30	118	158	53	72
s_3270	CD274	821	1084	338	480
s_5350	SP9	554	592	232	256
s_2064	TFAP4	170	351	100	193
s_3121	HEY2	409	865	210	295
s_4630	BTNL9	771	786	310	369
s_280	DBP	815	825	299	415
s_1160	LTF	386	484	192	241
s_3947	CARF	752	803	299	396
s_101	FOXL2	122	150	64	72
s_3501	ZNF821	350	525	117	236
s_1636	PSMB9	68	97	21	58
s_184	CEBPD	566	680	121	276
s_4414	ZNF440	772	771	275	367
s_5767	Non-Targeting Control	271	319	112	131
s_4133	SPZ1	803	909	322	405
s_1969	TBX15	559	490	243	234
s_1275	MTF1	509	472	210	275
s_3526	ZNF415	362	449	171	226
s_4046	ZNF611	852	921	336	441
s_1606	PPARA	263	293	114	141
s_5059	FIGLA	904	900	338	414
s_5083	ZFP57	497	517	179	223
s_5779	Non-Targeting Control	563	620	222	302
s_4451	ZNF513	646	769	264	297
s_4347	OSR2	478	529	191	240
s_731	HLA-DRB1	291	298	113	148
s_4035	ZNF34	815	864	340	370
s_1075	CXCL10	368	357	145	174
s_5445	Non-Targeting Control	941	1042	455	470
s_1937	TAL1	939	1107	363	494
s_5938	Non-Targeting Control	440	507	210	240
s_4679	ZNF296	693	828	268	376
s_5053	BARHL2	397	551	162	227
s_2854	BTN2A2	693	752	242	359
s_2585	TEAD2	118	118	32	50
s_4997	SNAI3	324	425	137	144
s_3670	ZBTB26	107	150	44	54
s_755	HMX2	273	289	98	138
s_4739	BHLHA15	222	277	105	98
s_4596	ZNF555	598	606	224	302
s_1716	RREB1	101	84	44	6
s_4399	ZNF816	646	778	254	315
s_2651	TBX18	47	78	33	26
s_3710	ZNF77	351	391	149	167
s_3105	CUX2	811	848	342	393
s_5826	Non-Targeting Control	428	439	170	194
s_2617	HESX1	807	949	338	400
s_5580	Non-Targeting Control	569	910	305	331
s_714	HLA-DPB1	346	564	244	194
s_4251	TGIF2LY	502	604	188	265
s_5675	Non-Targeting Control	787	824	280	384
s_808	HOXA4	416	405	144	178
s_859	HOXB6	521	589	220	297
s_3200	GMEB2	566	542	171	250
s_4058	MXD3	994	1108	392	472
s_1799	SKIV2L	200	267	71	89
s_1704	RORA	394	409	161	130
s_704	HLA-B	635	662	244	278
s_4240	ZNF799	774	814	290	357
s_2619	HESX1	282	344	148	168
s_3127	ZNF281	829	814	327	440
s_2483	ZNF225	542	602	221	263
s_2551	DPF3	589	551	236	264
s_2986	PRDM4	943	963	385	470
s_3826	IKZF5	595	551	213	261
s_3039	IKZF2	605	717	226	282
s_1020	IL6	1309	1397	528	633
s_2400	ZNF146	941	1015	412	427
s_5781	Non-Targeting Control	472	539	189	266
s_3016	KLF12	584	662	233	344
s_1780	SHOX2	604	668	207	318
s_5027	HMX3	675	744	246	341
s_2693	HAND1	758	790	292	364
s_4658	NKX2-3	468	514	209	248
s_5069	FOXI3	464	627	221	247
s_5547	Non-Targeting Control	295	411	57	177
s_1919	STAT4	121	184	55	51
s_5599	Non-Targeting Control	335	408	143	174
s_1862	SP2	657	767	301	350
s_2971	IL24	561	633	216	310
s_5914	Non-Targeting Control	747	744	301	407
s_3151	ZNF324	381	464	170	183
s_3236	ZBTB32	250	267	82	149
s_5530	Non-Targeting Control	103	149	38	96
s_4043	TIGD6	798	971	354	411
s_4933	ZNF776	680	746	262	356
s_2309	ZNF45	580	778	222	332
s_4583	ZNF98	248	246	94	89
s_2775	NR1I3	761	812	327	337
s_2438	ZSCAN26	984	1127	380	511
s_5206	ZNF880	1319	1379	453	625
s_5459	Non-Targeting Control	231	276	89	134
s_685	HIF1A	569	662	276	309
s_475	ETV4	1021	1220	396	584
s_3852	IL25	477	519	207	267
s_275	CUX1	559	611	194	286
s_4762	ARX	436	467	174	203
s_3595	ATXN7L3	295	293	108	142
s_5349	SP9	460	498	54	256
s_3828	IKZF5	733	799	301	373
s_2095	TGFBR1	1148	1271	533	584
s_4809	ZNF584	930	1048	380	503
s_4870	ZNF396	661	707	272	330
s_4678	ZNF550	398	672	229	295
s_3255	VENTX	418	450	174	221
s_2334	ZNF79	229	186	111	99
s_3807	ZSCAN31	328	461	140	221
s_3872	ZFP69B	473	529	232	235
s_2006	TCF12	540	634	244	293
s_4926	ZNF547	700	711	244	297
s_2727	NR1D1	480	567	199	219
s_4872	ZNF620	566	594	188	265
s_4647	RHOXF1	312	336	155	168
s_5531	Non-Targeting Control	948	967	379	464
s_1761	CCL5	1383	1420	583	666
s_1325	NEUROD2	425	476	207	205
s_803	HOXA3	517	521	208	227
s_4023	ESX1	203	231	76	125
s_800	HOXA2	740	824	330	371
s_4435	KLF17	198	196	71	98
s_1985	HNF1B	633	636	264	370
s_4265	CREB3L1	611	687	314	311
s_1647	PURA	151	141	84	79
s_3024	POU6F2	1016	1143	368	503
s_2063	TFAP4	373	496	175	171
s_1557	POU2AF1	642	674	239	334
s_4214	ZNF30	492	581	175	260
s_684	HIC1	1067	1081	417	508
s_2243	ZNF708	501	634	246	268
s_2475	ZNF223	892	945	379	429
s_2195	ZFX	411	518	124	201
s_3366	TFDP3	116	159	46	89
s_4525	ZSCAN29	937	974	373	479
s_3620	VARS2	42	54	20	23
s_1721	RXRB	833	770	315	361
s_5487	Non-Targeting Control	482	568	241	287
s_2888	CXCL13	1490	1537	579	737
s_1183	SMAD5	1020	1114	417	497
s_1948	TAP2	208	235	84	136
s_2729	CLOCK	685	783	267	371
s_4350	OSR2	281	390	140	246
s_5858	Non-Targeting Control	1182	1357	502	611
s_2844	KLF2	539	563	223	255
s_3138	ZIM2	684	803	301	359
s_481	ETV6	897	1003	362	439
s_509	FOXC1	490	449	170	187
s_3746	BACH2	429	519	184	233
s_4289	ZNF300	824	924	322	423
s_3301	VSX1	643	733	258	336
s_3243	TAF5L	125	161	53	77
s_5665	Non-Targeting Control	384	360	136	150
s_55	ASCL2	587	636	228	267
s_302	DLX5	581	548	198	234
s_3279	TFCP2L1	340	404	147	158
s_5849	Non-Targeting Control	350	325	138	162
s_2297	ZNF37A	228	281	89	127
s_923	HOXD8	278	358	120	104
s_4683	ZNF846	723	805	311	409
s_1816	SNAI1	672	704	217	269
s_4897	PTF1A	726	788	312	361
s_4380	SPIC	740	812	291	368
s_4682	ZNF296	844	936	315	391
s_13	AHR	698	640	260	307
s_708	HLA-C	339	454	121	163
s_5565	Non-Targeting Control	511	518	171	225
s_5957	Non-Targeting Control	618	728	302	354
s_2790	ZBTB33	1229	1331	508	663
s_5843	Non-Targeting Control	181	197	111	77
s_5040	ZNF284	305	271	127	99
s_4074	ZNF484	227	375	96	137
s_710	MNX1	253	258	77	75
s_359	EGR2	634	739	302	340
s_4460	LIN54	613	587	235	271
s_2192	ZBTB14	118	153	43	58
s_5383	MICA	504	587	208	300
s_4252	TGIF2LY	136	124	58	52
s_5160	MAFA	487	678	148	196
s_2094	TGFBR1	404	366	161	188
s_5526	Non-Targeting Control	610	644	240	317
s_3808	ZSCAN31	569	718	263	361
s_751	HMX1	352	364	163	191
s_1551	PRRX1	325	308	117	140
s_486	MECOM	825	898	286	374
s_516	FOXD1	361	424	176	176
s_740	HLX	492	571	210	248
s_5702	Non-Targeting Control	667	679	305	329
s_5910	Non-Targeting Control	626	754	273	325
s_2606	KLF7	421	380	146	198
s_5132	ZNF749	552	559	202	252
s_4534	ZNF785	70	61	24	52
s_5292	SKOR2	296	346	138	170
s_2388	ZNF141	513	679	208	315
s_813	HOXA6	668	871	271	355
s_1686	RFX2	454	412	179	213
s_875	HOXC4	590	602	242	305
s_3949	ZNF552	600	674	237	293
s_5105	FOXD4L4	550	593	202	269
s_104	FOXL2	603	654	254	307
s_2801	CEBPZ	368	461	178	180
s_1040	IL10	826	898	310	392
s_256	CRX	633	692	295	297
s_2759	SETDB1	422	468	173	208
s_3457	SOHLH2	740	809	284	378
s_5070	FOXI3	232	356	85	92
s_1299	MYCL	1114	1189	412	521
s_3599	PRDM9	141	179	64	89
s_81	NKX3-2	697	739	294	344
s_1321	NEUROD1	650	748	237	379
s_976	IFNGR1	95	132	71	46
s_458	ETS2	468	478	169	232
s_5533	Non-Targeting Control	670	691	272	347
s_5620	Non-Targeting Control	575	683	241	307
s_3005	ZHX1	367	389	144	182
s_5340	ZNF737	359	446	165	205
s_698	ZBTB48	274	341	103	139
s_4137	GLIS2	419	443	172	161
s_5868	Non-Targeting Control	1031	1191	409	534
s_4259	IL33	167	143	75	70
s_2121	TNF	524	551	190	223
s_5225	DBX2	568	560	200	247
s_163	CDX1	117	214	54	98
s_5984	Non-Targeting Control	615	649	229	300
s_5148	ZNF662	435	444	147	217
s_2461	ZNF213	374	321	134	178
s_5993	EGFP	259	228	93	117
s_3619	VARS2	637	668	267	294
s_468	ETV2	678	812	263	368
s_5356	FOXO6	160	196	51	95
s_129	RUNX3	529	553	187	289
s_1253	NR3C2	411	452	156	212
s_4506	CTCFL	74	87	26	53
s_4924	ZNF547	347	402	163	210
s_4180	ZNF587	1175	1254	424	577
s_5637	Non-Targeting Control	813	869	356	425
s_2115	NKX2-1	699	745	288	310
s_680	HHEX	714	864	337	383
s_24	AKT1	615	668	261	335
s_2307	MZF1	1261	1354	485	563
s_71	ATF4	493	538	200	209
s_3337	ZBTB7B	405	483	185	210
s_4284	ZNF765	712	785	308	342
s_2202	ZIC1	141	119	66	49
s_177	CEBPB	48	65	20	15
s_3293	RAX	221	190	72	85
s_5744	Non-Targeting Control	447	511	189	219
s_1725	RXRG	41	73	24	48
s_5595	Non-Targeting Control	756	814	292	377
s_4433	ZNF684	273	316	128	135
s_4115	ZNF527	904	935	397	464
s_2622	NR1I2	241	231	85	112
s_3893	IRX3	382	415	172	187
s_3389	ZNF589	772	743	315	340
s_1211	MEF2A	190	223	77	94
s_720	HLA-DQB1	926	1056	399	446
s_2488	ZNF232	661	711	253	321
s_1547	PLAGL2	512	599	206	311
s_186	CEBPE	176	310	84	68
s_4627	BTNL9	225	264	89	124
s_5450	Non-Targeting Control	627	698	268	342
s_613	GBX1	310	346	123	133
s_502	FOXF1	384	507	160	219
s_2039	TEAD3	485	522	248	261
s_953	HSF2	707	741	268	355
s_2647	TBX19	735	759	287	394
s_633	GLI2	562	606	211	240
s_152	CD1D	718	707	301	296
s_5970	Non-Targeting Control	587	577	217	256
s_904	HOXC12	487	552	194	277
s_5251	DPRX	236	239	151	89
s_4409	ZNF441	903	914	362	415
s_5717	Non-Targeting Control	458	531	174	254
s_935	HOXD11	280	309	111	131
s_4972	ZNF660	744	838	322	389
s_3398	ETV7	808	803	324	411
s_2102	THRA	559	635	250	270
s_4932	ZNF776	679	702	326	355
s_118	MYRF	131	131	69	90
s_1359	NFE2L1	1035	1042	360	526
s_602	GATA3	1071	1088	399	522
s_4305	ZNF561	285	454	134	148
s_122	RUNX2	365	384	130	200
s_3809	SOX17	317	310	92	158
s_2223	ZNF711	1079	1094	454	525
s_1162	LYL1	100	122	39	44
s_5602	Non-Targeting Control	828	948	387	465
s_865	HOXB8	36	94	18	18
s_5072	EVX2	455	534	205	206
s_1928	STAT5B	285	416	146	250
s_170	CDX4	581	532	222	259
s_4977	ZNF454	813	965	352	416
s_2482	ZNF225	488	570	197	234
s_4696	ZNF433	399	455	172	195
s_5339	ZNF737	694	759	291	353
s_4761	ARX	310	372	141	175
s_4273	MSANTD3	265	309	127	107
s_535	FOXJ1	474	507	179	242
s_4784	ZNF627	482	553	239	257
s_1140	LHX1	160	155	57	77
s_1376	NFIL3	768	801	326	359
s_1385	NFKB2	214	191	123	105
s_65	ATF3	226	182	105	118
s_1549	PRRX1	173	207	84	101
s_1574	POU3F2	694	780	292	354
s_396	ELK3	610	675	267	313
s_3343	ZNF691	903	1058	416	463
s_2591	GCM1	82	93	34	36
s_4005	ZKSCAN3	546	600	213	240
s_1178	SMAD4	570	572	228	294
s_4877	EBF3	177	218	82	122
s_2105	THRB	560	515	190	240
s_773	HNF4G	738	869	320	377
s_1296	MYC	98	226	45	51
s_1572	POU3F1	285	284	115	144
s_5173	SKOR1	140	128	49	73
s_645	CXCR3	822	918	307	432
s_5129	ZNF761	492	533	180	258
s_1533	PKNOX1	446	479	215	242
s_3974	NANOG	227	325	103	109
s_3879	ZNF655	1044	1085	434	502
s_4775	ZNF675	1026	1122	409	482
s_3562	BARX1	333	425	160	171
s_3134	ZMYND8	460	495	210	234
s_2326	ZNF75A	415	464	164	222
s_1090	IRF2	719	646	256	376
s_216	CCR5	266	292	101	151
s_2320	ZNF74	865	971	400	471
s_5286	ASCL5	435	527	186	224
s_1542	PLAGL1	555	639	248	294
s_4861	ZSCAN23	1059	1136	416	572
s_5123	ZNF808	446	513	182	234
s_703	HLA-B	422	528	161	286
s_790	TLX2	245	297	122	102
s_4083	MIXL1	402	374	141	162
s_2031	TEAD1	628	854	237	353
s_3422	BCL11A	181	228	94	104
s_1980	TBX3	282	298	118	138
s_4640	ZNF483	856	844	343	395
s_204	CCR1	767	869	318	397
s_1269	MSX2	421	575	184	245
s_2834	IKZF1	578	603	234	317
s_356	EGR1	790	832	278	371
s_2190	ZBTB14	585	678	250	315
s_4103	ZNF528	1035	1159	427	519
s_1749	CCL2	683	659	267	324
s_1023	IL6R	196	214	84	119
s_5150	ZNF662	464	502	189	233
s_263	CSF2	509	504	206	200
s_5448	Non-Targeting Control	826	875	350	367
s_681	HIC1	386	418	234	211
s_2849	BTN3A3	314	361	172	163
s_3059	MLXIP	437	531	191	243
s_2840	HMG20B	568	627	240	251
s_1478	PAX4	551	579	194	251
s_5099	ZNF713	235	287	140	169
s_4014	ZSCAN16	457	541	233	229
s_1996	TCF7	343	385	157	163
s_2142	NR2C2	85	106	46	33
s_2193	ZFX	195	276	97	127
s_1611	PPARD	530	675	223	297
s_2204	ZIC1	96	128	39	53
s_3952	ZNF552	634	681	239	312
s_3979	ZNF696	499	576	183	267
s_2903	LBX1	392	403	124	183
s_4326	IL17F	484	575	214	271
s_1181	SMAD5	217	374	107	115
s_4760	ARX	250	269	137	138
s_4504	CTCFL	493	571	213	260
s_399	ELK4	344	364	118	174
s_5213	YY2	501	561	199	259
s_314	DNMT1	727	848	260	349
s_4778	ZNF675	1318	1509	563	661
s_3633	ZNF490	755	782	303	336
s_4804	ZBTB7C	476	544	210	248
s_1336	NFATC1	65	90	23	42
s_2465	ZNF214	714	754	269	373
s_939	HOXD12	126	117	62	46
s_3341	ZNF691	489	542	186	276
s_4316	ZNF101	417	437	167	207
s_2509	LST1	629	672	275	337
s_5316	CCR2	1063	1068	403	475
s_4416	ZNF787	762	810	328	368
s_3056	ZFP30	1268	1400	473	635
s_2106	THRB	303	424	159	208
s_5438	Non-Targeting Control	809	853	296	369
s_499	FOXG1	641	689	330	271
s_2985	PRDM4	459	508	204	244
s_2654	IL1RL1	1062	1192	447	551
s_49	ASCL1	239	414	89	146
s_630	GLI1	442	564	230	215
s_5047	ZSCAN22	559	664	229	279
s_3115	OTP	53	46	15	19
s_1405	NHLH1	290	347	142	165
s_5021	ZNF680	149	152	44	62
s_105	KLF9	352	435	174	193
s_606	GATA4	692	618	288	268
s_4474	KLF14	444	552	202	222
s_959	HSF4	382	466	147	199
s_753	HMX2	225	257	106	106
s_3327	C6orf48	358	604	120	263
s_4097	ZNF541	627	721	279	341
s_3887	ZNF343	165	213	81	98
s_1513	PGR	541	595	237	288
s_3630	ZNF304	812	874	296	394
s_395	ELK3	990	1035	416	509
s_2375	ZNF135	448	520	174	228
s_1756	CCL3	650	692	291	299
s_4515	GSC	582	667	289	301
s_1268	MSX1	293	318	95	149
s_3460	SOHLH2	1061	1172	423	489
s_4076	ZNF484	214	264	72	114
s_3354	ZNF580	139	160	64	59
s_4579	ZNF558	464	526	198	240
s_1379	NFIX	235	263	78	97
s_1339	NFATC2	485	541	175	229
s_1245	KMT2A	582	675	248	275
s_3886	ZNF343	578	609	253	261
s_4825	ZNF449	755	861	278	387
s_3215	HEYL	387	509	165	211
s_135	CBFB	681	761	250	340
s_5079	ZNF879	383	541	181	240
s_4691	ZNF564	1143	1208	461	580
s_2739	CREB5	639	743	266	401
s_3128	ZNF281	801	757	315	377
s_2262	ZNF182	546	566	217	313
s_5377	ZNF783	288	318	109	162
s_5284	ASCL5	340	470	148	180
s_92	PRDM1	104	130	60	116
s_2648	TBX19	607	724	259	318
s_2073	NR2F2	715	803	307	371
s_4379	SPIC	330	379	133	164
s_5369	DUX4	410	394	159	199
s_2704	NCR2	377	376	133	197
s_1222	MEIS1	388	568	167	215
s_2431	ZNF180	590	690	212	302
s_5928	Non-Targeting Control	516	597	224	261
s_5419	Non-Targeting Control	317	418	137	174
s_4065	SOX7	313	309	131	157
s_2595	YBX3	152	205	64	93
s_2554	DPF1	459	474	195	262
