sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
s_2275_r0	SOCS3	3742.7	3871.6	3742.7	3871.6	0.048822	8302.3	24056	0.83081	0.79696	0.20304	0.40608	0.99724	True
s_117_r0	ATG16L1	3476.1	3599.5	3476.1	3599.5	0.050306	7611.5	22058	0.83074	0.79694	0.20306	0.40612	0.99724	True
s_494_r0	DDOST	2079.6	1988.5	2079.6	1988.5	-0.064636	4155.1	12082	0.82933	0.20346	0.79654	0.40692	0.99724	False
s_1193_r0	MAX	2762.9	2655.2	2762.9	2655.2	-0.057312	5793.7	16851	0.82924	0.20348	0.79652	0.40697	0.99724	False
s_24_r0	ACVR1B	4335.9	4476.1	4335.9	4476.1	0.045897	9826.8	28592	0.82909	0.79647	0.20353	0.40705	0.99724	True
s_2096_r0	TRIM26	4632.5	4486.9	4632.5	4486.9	-0.046066	10602	30903	0.82833	0.20374	0.79626	0.40748	0.99724	False
s_2598_r0	Non-Targeting Control	2374	2472.3	2374	2472.3	0.058495	4829.2	14108	0.82741	0.796	0.204	0.408	0.99724	True
s_36_r0	AGPAT1	4186	4049.1	4186	4049.1	-0.047961	9371.3	27434	0.82656	0.20424	0.79576	0.40849	0.99724	False
s_2531_r0	Non-Targeting Control	5330.2	5487.9	5330.2	5487.9	0.042064	12439	36441	0.82625	0.79567	0.20433	0.40866	0.99724	True
s_1984_r0	TLR6	1207.6	1141.6	1207.6	1141.6	-0.08104	2179.2	6401.7	0.82511	0.20465	0.79535	0.40931	0.99724	False
s_2654_r0	Non-Targeting Control	654.33	608.17	654.33	608.17	-0.10539	1065.6	3135.7	0.82441	0.20485	0.79515	0.40971	0.99724	False
s_2496_r0	Non-Targeting Control	5028	4876.2	5028	4876.2	-0.04424	11533	34025	0.82335	0.20516	0.79484	0.41031	0.99724	False
s_791_r0	HLA-DOB	3350.5	3231	3350.5	3231	-0.052419	7150.8	21126	0.82278	0.20532	0.79468	0.41064	0.99724	False
s_1459_r0	PELI1	3436.1	3314.7	3436.1	3314.7	-0.051852	7361.5	21760	0.82256	0.20538	0.79462	0.41076	0.99724	False
s_2719_r0	Non-Targeting Control	2027.4	2116.4	2027.4	2116.4	0.061946	3959.9	11728	0.82175	0.79439	0.20561	0.41122	0.99724	True
s_737_r0	GYPE	3732.7	3859.8	3732.7	3859.8	0.04831	8082.8	23981	0.82105	0.79419	0.20581	0.41162	0.99724	True
s_1325_r0	NFKB2	3392.8	3513	3392.8	3513	0.050215	7224.7	21439	0.82096	0.79417	0.20583	0.41167	0.99724	True
s_2797_r0	Non-Targeting Control	3707.1	3580.5	3707.1	3580.5	-0.05012	8015.2	23788	0.82091	0.20585	0.79415	0.4117	0.99724	False
s_692_r0	GNRH1	3892.7	4022.9	3892.7	4022.9	0.047471	8482.6	25191	0.82064	0.79408	0.20592	0.41185	0.99724	True
s_1890_r0	TAB1	2864	2755.2	2864	2755.2	-0.055818	5911	17576	0.82013	0.20607	0.79393	0.41214	0.99724	False
s_2130_r0	TYMP	2938.4	2828.2	2938.4	2828.2	-0.055118	6069.8	18113	0.81868	0.20648	0.79352	0.41297	0.99724	False
s_160_r0	BCL3	2231.8	2325.5	2231.8	2325.5	0.059252	4381.8	13124	0.81717	0.79308	0.20692	0.41383	0.99724	True
s_2410_r0	Non-Targeting Control	3778.2	3650.8	3778.2	3650.8	-0.049486	8119.6	24324	0.81707	0.20694	0.79306	0.41389	0.99724	False
s_407_r0	CRK	4388.1	4249.1	4388.1	4249.1	-0.046452	9670.5	28996	0.81671	0.20705	0.79295	0.4141	0.99724	False
s_1525_r0	PPP2R1A	3857.1	3986	3857.1	3986	0.047398	8302.4	24921	0.81626	0.79283	0.20717	0.41435	0.99724	True
s_109_r0	ATF1	1910.8	1825.4	1910.8	1825.4	-0.065913	3644.8	10943	0.81619	0.2072	0.7928	0.41439	0.99724	False
s_488_r0	DBF4	3333.9	3215.6	3333.9	3215.6	-0.052082	6990.7	21003	0.81589	0.20728	0.79272	0.41456	0.99724	False
s_2194_r0	XKR6	3079.5	3192.2	3079.5	3192.2	0.051854	6354.3	19136	0.81493	0.79244	0.20756	0.41511	0.99724	True
s_1798_r0	SLC26A4	1188.7	1253.3	1188.7	1253.3	0.076275	2086	6285	0.81474	0.79239	0.20761	0.41522	0.99724	True
s_2286_r0	ZNF823	3999.3	3868	3999.3	3868	-0.048173	8628.8	26003	0.81466	0.20763	0.79237	0.41527	0.99724	False
s_1364_r0	NLRP3	3238.3	3354.4	3238.3	3354.4	0.05078	6733.7	20299	0.81453	0.79233	0.20767	0.41534	0.99724	True
s_145_r0	BACH2	2678.4	2782.3	2678.4	2782.3	0.054847	5389.8	16249	0.81449	0.79232	0.20768	0.41536	0.99724	True
s_1813_r0	SLC37A4	1295.3	1363.2	1295.3	1363.2	0.073615	2302.7	6947.9	0.81416	0.79222	0.20778	0.41555	0.99724	True
s_1730_r0	S100A8	153.31	172.99	153.31	172.99	0.1732	193.71	584.71	0.81399	0.79217	0.20783	0.41565	0.99724	True
s_300_r0	CD36	2560.7	2459.7	2560.7	2459.7	-0.058017	5097.7	15415	0.81325	0.20804	0.79196	0.41608	0.99724	False
s_1273_r0	MYCBP2	1075.4	1136.1	1075.4	1136.1	0.079244	1846.9	5591.9	0.81274	0.79182	0.20818	0.41636	0.99724	True
s_980_r0	ITGAL	2684	2787.7	2684	2787.7	0.054659	5374.4	16289	0.81234	0.7917	0.2083	0.4166	0.99724	True
s_7_r0	AAGAB	1308.7	1240.7	1308.7	1240.7	-0.076925	2312.2	7031.4	0.81097	0.20869	0.79131	0.41738	0.99724	False
s_920_r0	IL6ST	893.18	838.82	893.18	838.82	-0.090484	1477.5	4504	0.80998	0.20898	0.79102	0.41795	0.99724	False
s_1073_r0	LEF1	3670.5	3546.3	3670.5	3546.3	-0.049644	7711.4	23512	0.80991	0.209	0.791	0.41799	0.99724	False
s_1068_r0	L3MBTL3	5551.3	5393.3	5551.3	5393.3	-0.041636	12474	38224	0.80788	0.20958	0.79042	0.41916	0.99724	False
s_1710_r0	RPN2	3497.2	3617.5	3497.2	3617.5	0.048777	7235.3	22215	0.80708	0.79019	0.20981	0.41962	0.99724	True
s_508_r0	DGKA	3890.4	4018.4	3890.4	4018.4	0.046679	8187.9	25174	0.80653	0.79003	0.20997	0.41994	0.99724	True
s_2247_r0	ZNF703	2717.3	2613.8	2717.3	2613.8	-0.056027	5360.5	16526	0.80544	0.21028	0.78972	0.42056	0.99724	False
s_1398_r0	NSMCE2	3841.6	3714.8	3841.6	3714.8	-0.048405	8037.3	24804	0.80503	0.2104	0.7896	0.4208	0.99724	False
s_2135_r0	UBE2F	688.77	735.21	688.77	735.21	0.093995	1078.2	3328.4	0.8049	0.78956	0.21044	0.42088	0.99724	True
s_501_r0	DEPDC5	3822.7	3949	3822.7	3949	0.046905	7983.1	24661	0.80464	0.78949	0.21051	0.42103	0.99724	True
s_2742_r0	Non-Targeting Control	2015.2	2102	2015.2	2102	0.060808	3766.9	11646	0.80432	0.78939	0.21061	0.42121	0.99724	True
s_244_r0	CASP4	3909.3	3781.5	3909.3	3781.5	-0.047969	8176.4	25318	0.80368	0.21079	0.78921	0.42158	0.99724	False
s_2712_r0	Non-Targeting Control	830.97	779.36	830.97	779.36	-0.092397	1332	4140.8	0.80208	0.21125	0.78875	0.42251	0.99724	False
s_2924_r0	Non-Targeting Control	3083.9	2973.3	3083.9	2973.3	-0.052698	6121.9	19169	0.79921	0.21208	0.78792	0.42417	0.99724	False
s_1380_r0	NOTCH4	2922.8	3030	2922.8	3030	0.051946	5745.3	18000	0.79898	0.78785	0.21215	0.4243	0.99724	True
s_295_r0	CD19	4200.4	4068	4200.4	4068	-0.046205	8768.2	27545	0.7979	0.21246	0.78754	0.42493	0.99724	False
s_1373_r0	NOD2	3473.9	3592.2	3473.9	3592.2	0.048337	7008.7	22041	0.79747	0.78741	0.21259	0.42518	0.99724	True
s_788_r0	HLA-DOA	5250.2	5099.6	5250.2	5099.6	-0.041984	11342	35799	0.79602	0.21301	0.78699	0.42602	0.99724	False
s_442_r0	CTPS1	4228.2	4360.8	4228.2	4360.8	0.044547	8794.5	27759	0.79601	0.78699	0.21301	0.42603	0.99724	True
s_1771_r0	SFPQ	2591.8	2691.3	2591.8	2691.3	0.054316	4947.8	15635	0.79556	0.78686	0.21314	0.42629	0.99724	True
s_2443_r0	Non-Targeting Control	4961.4	5106.8	4961.4	5106.8	0.041674	10576	33496	0.79465	0.78659	0.21341	0.42682	0.99724	True
s_114_r0	ATF6B	3448.3	3331	3448.3	3331	-0.049933	6884.4	21851	0.7938	0.21366	0.78634	0.42731	0.99724	False
s_2868_r0	Non-Targeting Control	3429.4	3546.3	3429.4	3546.3	0.048337	6830.6	21711	0.79324	0.78618	0.21382	0.42764	0.99724	True
s_1297_r0	NCOA5	1423.1	1492.9	1423.1	1492.9	0.069082	2439.5	7754.4	0.79322	0.78617	0.21383	0.42765	0.99724	True
s_291_r0	CD151	2819.5	2923.7	2819.5	2923.7	0.052334	5428.1	17257	0.79316	0.78616	0.21384	0.42768	0.99724	True
s_536_r0	DNTTIP1	2518.5	2421	2518.5	2421	-0.056939	4753.1	15118	0.79296	0.2139	0.7861	0.4278	0.99724	False
s_2511_r0	Non-Targeting Control	4432.6	4296.8	4432.6	4296.8	-0.044866	9214.9	29342	0.79253	0.21402	0.78598	0.42805	0.99724	False
s_1757_r0	SEC61A1	3378.3	3494	3378.3	3494	0.048579	6696.3	21332	0.79235	0.78592	0.21408	0.42816	0.99724	True
s_399_r0	CREB1	3542.7	3661.6	3542.7	3661.6	0.047609	7067.9	22555	0.79166	0.78572	0.21428	0.42856	0.99724	True
s_131_r0	ATP6AP1	2130.7	2042.5	2130.7	2042.5	-0.060963	3889.9	12431	0.79111	0.21444	0.78556	0.42888	0.99724	False
s_2526_r0	Non-Targeting Control	5876.8	6036.6	5876.8	6036.6	0.038713	12777	40873	0.7907	0.78544	0.21456	0.42912	0.99724	True
s_1772_r0	SFPQ	2899.5	2794	2899.5	2794	-0.053472	5568.9	17832	0.79032	0.21467	0.78533	0.42934	0.99724	False
s_1170_r0	MAPK1	2420.7	2515.6	2420.7	2515.6	0.055436	4499.8	14433	0.78964	0.78513	0.21487	0.42974	0.99724	True
s_2746_r0	Non-Targeting Control	2968.4	3075.1	2968.4	3075.1	0.050929	5692	18329	0.78809	0.78468	0.21532	0.43065	0.99724	True
s_2128_r0	TYK2	4564.8	4427.5	4564.8	4427.5	-0.044054	9427.3	30372	0.7879	0.21538	0.78462	0.43075	0.99724	False
s_2922_r0	Non-Targeting Control	2687.3	2586.7	2687.3	2586.7	-0.055011	5057.9	16312	0.78748	0.2155	0.7845	0.431	0.99724	False
s_2821_r0	Non-Targeting Control	3318.3	3204.8	3318.3	3204.8	-0.050195	6441.3	20888	0.78533	0.21613	0.78387	0.43226	0.99724	False
s_1308_r0	NEUROD4	4245.9	4114.8	4245.9	4114.8	-0.045244	8596.4	27896	0.78506	0.21621	0.78379	0.43242	0.99724	False
s_2239_r0	ZMIZ1	4419.2	4285.1	4419.2	4285.1	-0.044458	8996.5	29238	0.78447	0.21638	0.78362	0.43276	0.99724	False
s_1725_r0	RXRA	2945.1	3050.8	2945.1	3050.8	0.050854	5586.1	18161	0.78434	0.78358	0.21642	0.43284	0.99724	True
s_2543_r0	Non-Targeting Control	3481.6	3365.2	3481.6	3365.2	-0.049057	6778.1	22099	0.78321	0.21675	0.78325	0.4335	0.99724	False
s_2143_r0	UBE2N	4632.5	4495	4632.5	4495	-0.043461	9453.7	30903	0.7822	0.21705	0.78295	0.4341	0.99724	False
s_154_r0	BCL10	3957.1	3831.9	3957.1	3831.9	-0.046369	7836.6	25681	0.78121	0.21734	0.78266	0.43468	0.99724	False
s_71_r0	APLP1	919.84	973.07	919.84	973.07	0.081069	1416.5	4661.1	0.77962	0.78219	0.21781	0.43562	0.99724	True
s_1634_r0	RCAN1	3960.4	3835.5	3960.4	3835.5	-0.046227	7802.7	25707	0.77913	0.21795	0.78205	0.4359	0.99724	False
s_2835_r0	Non-Targeting Control	2083	2168.7	2083	2168.7	0.058144	3672.7	12105	0.77897	0.782	0.218	0.436	0.99724	True
s_2636_r0	Non-Targeting Control	2571.8	2668.7	2571.8	2668.7	0.053365	4699.5	15494	0.77887	0.78197	0.21803	0.43606	0.99724	True
s_2641_r0	Non-Targeting Control	1738.6	1815.5	1738.6	1815.5	0.062408	2957	9798.6	0.77689	0.78139	0.21861	0.43723	0.99724	True
s_836_r0	HSPD1	3887.1	4010.3	3887.1	4010.3	0.045001	7588.1	25149	0.77682	0.78137	0.21863	0.43727	0.99724	True
s_173_r0	BRD2	1475.3	1405.5	1475.3	1405.5	-0.069835	2433.2	8087.7	0.7757	0.21896	0.78104	0.43793	0.99724	False
s_830_r0	HSPA1B	689.88	645.11	689.88	645.11	-0.096663	1002.3	3334.6	0.77535	0.21907	0.78093	0.43813	0.99724	False
s_2118_r0	TUBGCP2	3209.5	3319.2	3209.5	3319.2	0.048514	6027.4	20087	0.77469	0.78074	0.21926	0.43853	0.99724	True
s_2087_r0	TRAPPC9	700.99	655.92	700.99	655.92	-0.095734	1015.7	3397.2	0.77328	0.21968	0.78032	0.43936	0.99724	False
s_1195_r0	MAX	2789.5	2890.4	2789.5	2890.4	0.05122	5085.5	17042	0.77255	0.78011	0.21989	0.43979	0.99724	True
s_1275_r0	MYCBP2	3830.5	3951.7	3830.5	3951.7	0.04496	7354.9	24719	0.77141	0.77977	0.22023	0.44046	0.99724	True
s_1449_r0	PDGFB	2388.5	2480.4	2388.5	2480.4	0.054471	4226.8	14208	0.77135	0.77975	0.22025	0.4405	0.99724	True
s_403_r0	CRIPAK	5582.4	5431.2	5582.4	5431.2	-0.039611	11433	38476	0.7709	0.22038	0.77962	0.44077	0.99724	False
s_682_r0	GABRG2	3082.8	3189.5	3082.8	3189.5	0.049072	5692.1	19161	0.77081	0.77959	0.22041	0.44082	0.99724	True
s_1245_r0	MS4A14	1024.3	1080.3	1024.3	1080.3	0.076746	1569	5283.3	0.77067	0.77955	0.22045	0.4409	0.99724	True
s_2639_r0	Non-Targeting Control	2073	1988.5	2073	1988.5	-0.060007	3569.7	12037	0.77014	0.22061	0.77939	0.44122	0.99724	False
s_1207_r0	MED30	2287.4	2376.8	2287.4	2376.8	0.055303	3998.3	13507	0.76944	0.77918	0.22082	0.44163	0.99724	True
s_891_r0	IL17RA	3015	3120.1	3015	3120.1	0.049411	5521.6	18668	0.76914	0.77909	0.22091	0.44181	0.99724	True
s_1369_r0	NOD1	3532.7	3417.5	3532.7	3417.5	-0.047848	6644.3	22480	0.76884	0.22099	0.77901	0.44199	0.99724	False
s_1441_r0	PCDH7	3252.8	3362.5	3252.8	3362.5	0.047845	6018.8	20405	0.76807	0.77878	0.22122	0.44245	0.99724	True
s_331_r0	CEP290	4123.7	3997.7	4123.7	3997.7	-0.044775	7944.1	26956	0.76774	0.22132	0.77868	0.44264	0.99724	False
s_69_r0	APLP1	2810.6	2710.2	2810.6	2710.2	-0.052488	5045.5	17193	0.76611	0.22181	0.77819	0.44361	0.99724	False
s_1392_r0	NR3C1	4073.8	4198.6	4073.8	4198.6	0.043545	7795.5	26573	0.76598	0.77816	0.22184	0.44369	0.99724	True
s_2382_r0	Non-Targeting Control	6214.5	6374.5	6214.5	6374.5	0.03667	12801	43649	0.76587	0.77812	0.22188	0.44376	0.99724	True
s_1657_r0	RFWD2	572.12	532.49	572.12	532.49	-0.1034	785.65	2682.7	0.76533	0.22204	0.77796	0.44408	0.99724	False
s_1570_r0	PSMB9	3449.4	3336.4	3449.4	3336.4	-0.048059	6389.7	21859	0.7646	0.22225	0.77775	0.44451	0.99724	False
s_55_r0	ALG2	467.7	432.48	467.7	432.48	-0.11271	620.32	2123	0.76445	0.2223	0.7777	0.4446	0.99724	False
s_16_r0	ACP5	4092.6	4217.5	4092.6	4217.5	0.043359	7799.9	26717	0.76412	0.7776	0.2224	0.44479	0.99724	True
s_887_r0	IL15RA	3173.9	3281.4	3173.9	3281.4	0.048041	5778.4	19826	0.76348	0.77741	0.22259	0.44518	0.99724	True
s_751_r0	HDAC3	2635.1	2539	2635.1	2539	-0.053586	4619.2	15942	0.76126	0.22325	0.77675	0.4465	0.99724	False
s_340_r0	CFD	5501.3	5649.2	5501.3	5649.2	0.038273	10941	37820	0.76064	0.77656	0.22344	0.44687	0.99724	True
s_2908_r0	Non-Targeting Control	3509.4	3395.8	3509.4	3395.8	-0.047446	6449.1	22306	0.76042	0.2235	0.7765	0.447	0.99724	False
s_333_r0	CFB	3206.1	3098.5	3206.1	3098.5	-0.049241	5790.5	20062	0.75977	0.2237	0.7763	0.44739	0.99724	False
s_1517_r0	PPM1D	3061.7	2957.1	3061.7	2957.1	-0.050158	5475.9	19007	0.75908	0.2239	0.7761	0.4478	0.99724	False
s_365_r0	CLEC16A	3957.1	3835.5	3957.1	3835.5	-0.045013	7391.9	25681	0.75872	0.22401	0.77599	0.44802	0.99724	False
s_226_r0	CARD6	3872.7	3752.6	3872.7	3752.6	-0.045418	7206	25039	0.75866	0.22403	0.77597	0.44805	0.99724	False
s_2311_r0	CD38	3549.4	3663.4	3549.4	3663.4	0.045608	6501.5	22605	0.75844	0.77591	0.22409	0.44819	0.99724	True
s_995_r0	JAK2	4259.3	4132.8	4259.3	4132.8	-0.043463	7992.6	27999	0.75559	0.22495	0.77505	0.44989	0.99724	False
s_2670_r0	Non-Targeting Control	2500.7	2593.1	2500.7	2593.1	0.052306	4265.6	14993	0.75432	0.77467	0.22533	0.45066	0.99724	True
s_2377_r0	Non-Targeting Control	3957.1	3836.4	3957.1	3836.4	-0.044674	7282.8	25681	0.7531	0.22569	0.77431	0.45139	0.99724	False
s_2081_r0	TRAM1	3627.2	3741.8	3627.2	3741.8	0.044885	6572.6	23187	0.75294	0.77426	0.22574	0.45149	0.99724	True
s_602_r0	ENPP6	2651.8	2747.1	2651.8	2747.1	0.050945	4545.7	16060	0.75239	0.77409	0.22591	0.45182	0.99724	True
s_703_r0	GPAA1	3614.9	3729.2	3614.9	3729.2	0.044882	6527.5	23095	0.75184	0.77393	0.22607	0.45215	0.99724	True
s_313_r0	CDK1	3448.3	3337.3	3448.3	3337.3	-0.047205	6164.3	21851	0.75113	0.22629	0.77371	0.45257	0.99724	False
s_1024_r0	KCNU1	5044.7	4905.9	5044.7	4905.9	-0.040244	9633.4	34158	0.75104	0.22632	0.77368	0.45263	0.99724	False
s_804_r0	HLA-DRB1	1999.7	1919.1	1999.7	1919.1	-0.059287	3244.2	11540	0.74982	0.22668	0.77332	0.45336	0.99724	False
s_1232_r0	MIDN	3313.9	3205.7	3313.9	3205.7	-0.047857	5849	20855	0.74894	0.22695	0.77305	0.4539	0.99724	False
s_2491_r0	Non-Targeting Control	4039.3	4160.8	4039.3	4160.8	0.042731	7376.3	26309	0.74883	0.77302	0.22698	0.45396	0.99724	True
s_1712_r0	RPN2	3026.2	2923.7	3026.2	2923.7	-0.049666	5246.8	18748	0.74814	0.22719	0.77281	0.45438	0.99724	False
s_2879_r0	Non-Targeting Control	3561.6	3449	3561.6	3449	-0.046344	6342.2	22696	0.74758	0.22736	0.77264	0.45471	0.99724	False
s_2193_r0	XKR6	4261.5	4136.4	4261.5	4136.4	-0.042958	7818.8	28016	0.7471	0.2275	0.7725	0.455	0.99724	False
s_1931_r0	TCF19	3903.8	3785.1	3903.8	3785.1	-0.044544	7047.2	25276	0.74674	0.22761	0.77239	0.45522	0.99724	False
s_828_r0	HSP90B1	3428.3	3538.2	3428.3	3538.2	0.045502	6037.2	21703	0.74589	0.77213	0.22787	0.45573	0.99724	True
s_205_r0	C2	3549.4	3437.3	3549.4	3437.3	-0.046294	6285.2	22605	0.74572	0.22792	0.77208	0.45584	0.99724	False
s_779_r0	HLA-DMA	3363.9	3255.3	3363.9	3255.3	-0.047328	5896.3	21225	0.74539	0.22802	0.77198	0.45604	0.99724	False
s_1118_r0	LZTS1	3045	2942.6	3045	2942.6	-0.049335	5243.2	18886	0.74516	0.22809	0.77191	0.45618	0.99724	False
s_181_r0	BTK	2725.1	2821	2725.1	2821	0.049884	4599.3	16581	0.74481	0.77181	0.22819	0.45638	0.99724	True
s_678_r0	G6PD	4879.2	5014	4879.2	5014	0.039322	9091.1	32844	0.74403	0.77157	0.22843	0.45686	0.99724	True
s_2732_r0	Non-Targeting Control	2618.4	2712	2618.4	2712	0.050619	4374.6	15824	0.74359	0.77144	0.22856	0.45713	0.99724	True
s_68_r0	AP3B1	3408.3	3517.5	3408.3	3517.5	0.045467	5957.7	21554	0.74351	0.77141	0.22859	0.45717	0.99724	True
s_1908_r0	TAP1	1013.2	1066.8	1013.2	1066.8	0.074318	1437.1	5216.6	0.74228	0.77104	0.22896	0.45792	0.99724	True
s_2572_r0	Non-Targeting Control	2963.9	3064.3	2963.9	3064.3	0.04801	5032.9	18297	0.7417	0.77087	0.22913	0.45827	0.99724	True
s_2234_r0	ZMAT5	3196.1	3091.3	3196.1	3091.3	-0.048095	5494.1	19989	0.74143	0.22922	0.77078	0.45843	0.99724	False
s_1633_r0	RCAN1	2866.2	2767.8	2866.2	2767.8	-0.050349	4835.1	17592	0.74141	0.22922	0.77078	0.45844	0.99724	False
s_101_r0	ASH2L	4062.6	4183.3	4062.6	4183.3	0.042212	7278.9	26487	0.74136	0.77076	0.22924	0.45848	0.99724	True
s_2506_r0	Non-Targeting Control	3427.2	3536.4	3427.2	3536.4	0.045235	5961.5	21694	0.74134	0.77076	0.22924	0.45849	0.99724	True
s_991_r0	JAGN1	635.45	594.65	635.45	594.65	-0.095568	832.07	3030.7	0.74101	0.22934	0.77066	0.45869	0.99724	False
s_2173_r0	VHL	2501.8	2411.1	2501.8	2411.1	-0.053281	4117.5	15001	0.74091	0.22937	0.77063	0.45875	0.99724	False
s_393_r0	CR1	3077.3	3179.6	3077.3	3179.6	0.047184	5236.8	19120	0.74012	0.77039	0.22961	0.45923	0.99724	True
s_1677_r0	RIC8B	3300.5	3194	3300.5	3194	-0.047323	5675.3	20757	0.73948	0.22981	0.77019	0.45962	0.99724	False
s_2530_r0	Non-Targeting Control	3099.5	3202.1	3099.5	3202.1	0.04699	5268.2	19282	0.73921	0.77011	0.22989	0.45978	0.99724	True
s_2400_r0	Non-Targeting Control	4410.4	4536.5	4410.4	4536.5	0.04067	7953.8	29169	0.73849	0.76989	0.23011	0.46022	0.99724	True
s_2379_r0	Non-Targeting Control	4273.7	4150	4273.7	4150	-0.042383	7657.7	28111	0.73813	0.23022	0.76978	0.46044	0.99724	False
s_1385_r0	NR1H3	1855.2	1779.5	1855.2	1779.5	-0.060136	2871.6	10572	0.73707	0.23054	0.76946	0.46108	0.99724	False
s_2110_r0	TTLL7	3271.7	3166.1	3271.7	3166.1	-0.047313	5574.1	20544	0.73665	0.23067	0.76933	0.46134	0.99724	False
s_839_r0	ICAM1	1055.4	1001	1055.4	1001	-0.076241	1478.4	5470.8	0.73515	0.23112	0.76888	0.46225	0.99724	False
s_1143_r0	MAP2K4	2904	3002.1	2904	3002.1	0.047939	4816.7	17864	0.73434	0.76863	0.23137	0.46274	0.99724	True
s_565_r0	ECSIT	2414	2502.1	2414	2502.1	0.051644	3873.4	14387	0.73381	0.76847	0.23153	0.46306	0.99724	True
s_307_r0	CD47	3586.1	3475.1	3586.1	3475.1	-0.045323	6153.5	22879	0.73343	0.23165	0.76835	0.4633	0.99724	False
s_2019_r0	TMEM56-RWDD3	3824.9	3940	3824.9	3940	0.042772	6627	24677	0.73287	0.76818	0.23182	0.46364	0.99724	True
s_1715_r0	RPS26	92.207	105.42	92.207	105.42	0.19121	87.243	325.92	0.73168	0.76782	0.23218	0.46436	0.99724	True
s_325_r0	CEBPG	4210.4	4332	4210.4	4332	0.041055	7389.2	27622	0.73145	0.76775	0.23225	0.4645	0.99724	True
s_1091_r0	LPL	3834.9	3949.9	3834.9	3949.9	0.04263	6616.9	24753	0.73119	0.76767	0.23233	0.46466	0.99724	True
s_2320_r0	NINJ1	1037.6	1091.1	1037.6	1091.1	0.072462	1431	5363.6	0.73048	0.76745	0.23255	0.46509	0.99724	True
s_2704_r0	Non-Targeting Control	2558.5	2467.8	2558.5	2467.8	-0.052019	4107.9	15400	0.73041	0.23257	0.76743	0.46514	0.99724	False
s_1110_r0	LY96	3982.7	3865.2	3982.7	3865.2	-0.043159	6892.2	25876	0.72987	0.23274	0.76726	0.46547	0.99724	False
s_1225_r0	MICB	474.36	508.16	474.36	508.16	0.099083	571.04	2158.1	0.72746	0.76653	0.23347	0.46694	0.99724	True
s_286_r0	CD14	1685.3	1614.6	1685.3	1614.6	-0.061787	2498.8	9448.2	0.72729	0.23352	0.76648	0.46705	0.99724	False
s_1293_r0	NCF4	3393.9	3500.3	3393.9	3500.3	0.044555	5669	21447	0.72709	0.76641	0.23359	0.46717	0.99724	True
s_319_r0	CEBPA	2657.3	2565.1	2657.3	2565.1	-0.050929	4251	16099	0.7267	0.2337	0.7663	0.46741	0.99724	False
s_1939_r0	TGFB1	2790.6	2695.8	2790.6	2695.8	-0.049882	4500.5	17050	0.72658	0.23374	0.76626	0.46748	0.99724	False
s_2326_r0	GSDMB	6425.6	6270.9	6425.6	6270.9	-0.035149	11963	45399	0.72596	0.23393	0.76607	0.46786	0.99724	False
s_214_r0	C5	3847.1	3732.8	3847.1	3732.8	-0.043509	6534.6	24846	0.72527	0.23414	0.76586	0.46829	0.99724	False
s_2916_r0	Non-Targeting Control	1915.2	1991.2	1915.2	1991.2	0.056084	2884.9	10973	0.72515	0.76582	0.23418	0.46836	0.99724	True
s_911_r0	IL2RA	1167.6	1224.4	1167.6	1224.4	0.068551	1616.9	6155	0.72484	0.76573	0.23427	0.46855	0.99724	True
s_1261_r0	MUC21	4156	4036.4	4156	4036.4	-0.042089	7142.9	27203	0.72467	0.23433	0.76567	0.46865	0.99724	False
s_2372_r0	Non-Targeting Control	3639.4	3749.9	3639.4	3749.9	0.043156	6109.7	23279	0.72451	0.76562	0.23438	0.46875	0.99724	True
s_2402_r0	Non-Targeting Control	3378.3	3484.1	3378.3	3484.1	0.044482	5598.5	21332	0.72449	0.76562	0.23438	0.46876	0.99724	True
s_2909_r0	Non-Targeting Control	4229.3	4350	4229.3	4350	0.040588	7284.4	27768	0.72434	0.76557	0.23443	0.46886	0.99724	True
s_1090_r0	LPL	2915.1	3012	2915.1	3012	0.047186	4699.8	17944	0.72376	0.76539	0.23461	0.46922	0.99724	True
s_773_r0	HLA-C	3305	3409.3	3305	3409.3	0.044835	5444.9	20790	0.72374	0.76539	0.23461	0.46922	0.99724	True
s_1114_r0	LYZ	4323.7	4445.5	4323.7	4445.5	0.040063	7414.9	28497	0.72138	0.76466	0.23534	0.47067	0.99724	True
s_978_r0	ITGAL	2826.2	2921	2826.2	2921	0.047595	4495.9	17305	0.72085	0.7645	0.2355	0.471	0.99724	True
s_1618_r0	RASSF1	3425	3531	3425	3531	0.043964	5618.9	21678	0.72	0.76424	0.23576	0.47153	0.99724	True
s_2054_r0	TNFSF11	4404.8	4527.5	4404.8	4527.5	0.03962	7524	29126	0.71879	0.76386	0.23614	0.47227	0.99724	True
s_2780_r0	Non-Targeting Control	1520.9	1455.1	1520.9	1455.1	-0.06372	2161.7	8380.1	0.71827	0.23629	0.76371	0.47259	0.99724	False
s_1150_r0	MAP2K7	2682.9	2591.2	2682.9	2591.2	-0.050115	4197.9	16281	0.71811	0.23634	0.76366	0.47269	0.99724	False
s_1252_r0	MS4A7	3191.7	3293.1	3191.7	3293.1	0.045125	5145.1	19956	0.71808	0.76364	0.23636	0.47271	0.99724	True
